lng,lat
-68.858749,-32.850748
-57.8432,-38.2663
-57.837578,-38.2722815
-68.82643,-32.84421
-68.84769,-32.84543
-68.8081,-32.84203
-68.82723,-32.84212
-68.8213,-32.8411
-68.83448,-32.84175
-60.166461,-35.433295
-68.86667,-32.83854
-58.487377,-37.15398
-57.79375,-38.24348
-60.4858734,-35.1172245
-60.48006,-35.12003
-68.39795,-32.75708
-59.7762,-35.6388
-68.60221,-32.72224
-68.59239,-32.72154
-64.36501,-33.13804
-64.382403,-33.131159
-64.3538,-33.1383
-64.33139,-33.13677
-64.349014,-33.125271
-64.38002,-33.11594
-64.34074,-33.12668
-64.35747,-33.11921
-64.3509,-33.116
-64.3415,-33.1098
-64.34019,-33.10828
-60.96794,-34.60156
-60.97425,-34.597204
-63.296037,-33.417932
-68.34893,-32.62142
-57.7100436689,-38.0095151024
-60.9474,-34.5947
-60.9565,-34.5832
-60.94734,-34.58348
-67.74663,-49.30582
-67.71869,-49.31199
-57.6337,-37.9734
-59.0945984,-36.0186812
-57.58574,-38.03104
-57.60069,-37.99678
-57.57536,-38.04088
-57.561,-38.0526
-57.58317,-38.00208
-57.56878,-38.02539
-57.57101,-38.01865
-57.5945595,-37.9742308
-57.5659,-38.0244
-57.5535,-38.0469
-57.59463,-37.96741
-69.34789,-32.597571
-57.58752,-37.97779
-57.5652,-38.0126
-57.5765,-37.9913
-65.286374,-32.733805
-57.5476181,-38.0419852
-57.56415,-38.01036
-57.54969,-38.03516
-57.55899,-38.01463
-57.57416,-37.97773
-57.56379,-37.99313
-57.55972,-37.99857
-57.5565,-37.999
-57.5514,-38.0072
-57.5587,-37.9922
-57.579192,-37.953878
-57.560025,-37.9876162
-57.5481742,-38.0089747
-57.553648,-37.998923
-57.53746,-38.02773
-57.5502,-38.0016
-57.5436,-38.0129
-57.54635,-38.00765
-57.55605,-37.98796
-57.547721,-38.000667
-57.54752,-38.00024
-57.54913,-37.99528
-57.5693301559,-37.9574509192
-57.54395,-38.00206
-57.5668,-37.96
-57.53968,-38.00883
-57.54743,-37.96878
-57.55118,-37.95335
-61.982983,-33.744187
-61.965641,-33.75
-61.96796,-33.74657
-60.47103,-34.64362
-61.9656,-33.7455
-60.4642224,-34.6346734
-57.72747,-37.449135
-60.0228134,-34.8940464
-60.0175,-34.8954
-60.0175,-34.894
-64.33812,-32.76004
-59.330897,-35.398366
-57.837571,-37.065288
-57.880218,-36.863464
-60.7339,-34.1961
-60.732517,-34.1959
-63.78745,-32.75168
-61.10836,-33.89863
-65.01436,-32.33852
-64.39178,-32.45129
-60.24628,-34.29722
-59.0967829,-35.1888412
-59.0979,-35.1863
-58.493309,-35.767071
-58.805485,-35.441361
-68.43823,-31.9835
-59.278074,-35.005151
-61.488451,-33.459792
-68.93578,-49.98699
-60.5763,-33.8988
-60.568849,-33.902945
-60.5690737,-33.8939905
-60.565031,-33.893742
-60.551755,-33.900993
-63.738309,-32.426197
-59.8223267,-34.3806686
-59.432368,-34.653951
-59.4327,-34.6533
-59.43586,-34.64359
-57.680161,-36.313707
-56.9869,-37.2611
-64.252269,-32.196961
-60.11101,-34.06859
-56.9766,-37.2636
-60.104689,-34.061751
-57.136081,-37.003439
-58.949306,-34.925472
-65.192428,-31.945415
-65.174243,-31.948391
-58.316883,-35.515799
-65.188052,-31.944647
-64.540024,-32.066495
-64.107542,-32.175576
-64.539902,-32.065183
-64.1046,-32.175
-56.951625,-37.185485
-58.7648874,-35.050929
-58.7606411,-35.0530892
-62.694435,-32.629875
-58.7561,-35.0502
-63.243811,-32.422944
-62.6938,-32.619
-63.2565,-32.4086
-63.2327919,-32.413772
-63.2485416,-32.4078411
-59.446896,-34.442858
-59.795796,-34.173214
-68.26756,-31.6602
-63.242153,-32.387278
-64.553286,-31.979941
-56.877853,-37.108878
-56.8731,-37.1082
-56.8753,-37.1009
-56.86351,-37.11214
-68.53877,-31.5926
-62.299299,-32.657917
-59.119412,-34.565687
-59.1199,-34.5623
-59.111166,-34.567026
-68.543726,-31.575672
-59.103745,-34.561648
-68.5589,-31.5708
-68.5323,-31.5667
-59.112038,-34.548109
-58.017385,-35.561416
-59.472474,-34.245404
-62.1046,-32.6981
-62.09761,-32.69981
-62.104534,-32.6955357
-58.680678,-34.882709
-58.012131,-35.528798
-68.573361,-31.541112
-68.5556,-31.5389
-68.5142,-31.5358
-68.5144,-31.5358
-68.5806,-31.53923
-68.5244,-31.5357
-68.4946,-31.53331
-68.524744,-31.534016
-68.521,-31.5309
-68.5877,-31.5292
-68.5671,-31.5278
-68.5231,-31.5232
-68.5365,-31.5235
-68.5166,-31.5204
-68.541975,-31.520936
-68.56146,-31.51926
-68.5259,-31.5172
-58.95357,-34.60819
-68.546211,-31.511111
-58.944474,-34.61042
-58.941293,-34.611076
-58.5930473,-34.9105116
-68.54173,-31.49547
-58.571979,-34.893323
-58.860948,-34.635247
-58.423525,-35.023461
-58.566485,-34.891004
-58.4204728,-35.0221052
-65.005083,-31.718774
-58.813294,-34.666447
-65.020359,-31.70631
-58.6347284,-34.8119282
-58.8281784,-34.6375809
-58.565582,-34.86137
-58.743391,-34.703558
-58.56418,-34.86014
-58.231875,-35.169002
-58.793006,-34.651731
-58.792778,-34.651667
-58.796414,-34.647481
-58.791172,-34.650363
-58.7899053,-34.6477926
-58.645218,-34.773098
-58.7905,-34.6435
-58.6451543,-34.7693634
-58.7318454,-34.6866773
-58.791,-34.6353
-58.762946,-34.65732
-58.762382,-34.65598
-58.783554,-34.633596
-58.727992,-34.679311
-58.7246,-34.6733
-58.5222721,-34.8519579
-58.617475,-34.765389
-58.376123,-34.984291
-58.7279,-34.6667
-58.7267799,-34.6669351
-58.728113,-34.665273
-58.764283,-34.633337
-58.7263109,-34.6612587
-58.5047,-34.8546
-58.613909,-34.754677
-58.507777,-34.843857
-58.737751,-34.638963
-58.710554,-34.65725
-58.699257,-34.665985
-58.6971,-34.6657
-58.666738,-34.682558
-58.4949847,-34.8338743
-58.586041,-34.750544
-58.5884615,-34.7482106
-58.583439,-34.751654
-58.5832,-34.7488
-58.910893,-34.463241
-58.688217,-34.647756
-58.5853229,-34.73492
-58.6247299,-34.6997046
-58.625616,-34.697534
-58.66264,-34.665048
-58.916319,-34.449813
-58.522473,-34.788541
-58.910154,-34.454772
-58.683783,-34.643977
-58.9079006,-34.4527672
-58.747632,-34.5856526
-58.625595,-34.688988
-58.563889,-34.739722
-58.894408,-34.454933
-58.6882801,-34.628829
-58.457272,-34.830925
-58.6519,-34.6561
-58.4673986,-34.8198093
-58.6077235,-34.6927276
-58.67813,-34.63133
-58.6486973,-34.656602
-58.843137,-34.490709
-58.468587,-34.816015
-58.601259,-34.697531
-58.8876,-34.4529
-58.6561,-34.6491
-58.840306,-34.491348
-58.38527,-34.889129
-58.477246,-34.804783
-58.57033,-34.7208867
-58.6504339,-34.6498757
-58.384251,-34.887216
-58.38823,-34.883091
-58.885225,-34.447867
-58.582955,-34.704435
-58.655782,-34.640349
-58.642884,-34.651086
-58.456994,-34.814703
-58.625507,-34.662748
-58.5803,-34.7018
-58.7876928,-34.5218226
-58.457241,-34.810018
-58.6566,-34.6327
-58.616849,-34.666094
-58.4511,-34.8121
-58.86835,-34.44959
-63.6792919,-31.9151891
-58.6567158,-34.6278804
-58.8731,-34.4427
-58.6231,-34.6537
-58.6264209,-34.6502131
-58.4791516,-34.7803362
-58.389308,-34.85823
-58.4494122,-34.8032345
-58.62113,-34.649605
-58.386273,-34.859301
-58.3849381,-34.8600505
-58.619063,-34.649223
-58.61765,-34.650367
-58.620217,-34.648019
-58.618429,-34.64876
-58.6184887,-34.6467621
-58.4257131,-34.8183783
-58.597356,-34.664628
-58.427561,-34.815906
-58.6126,-34.6488
-58.6285,-34.6338
-58.7238,-34.5514
-58.749167,-34.529722
-58.457944,-34.780839
-58.751278,-34.522894
-58.7531003,-34.519576
-58.4959,-34.7423
-58.633769,-34.62061
-58.7520892,-34.5189509
-58.868762,-34.42054
-58.557778,-34.685278
-58.643543,-34.608716
-58.563547,-34.676217
-58.560218,-34.67891
-58.5553009,-34.6830345
-58.6833252,-34.5715475
-58.534011,-34.701453
-58.7149,-34.544189
-58.4252917,-34.798211
-58.393707,-34.826231
-58.662778,-34.587222
-58.390159,-34.82818
-58.535934,-34.69683
-58.5929389,-34.6460108
-58.635556,-34.608056
-58.6842989,-34.5652775
-58.705209,-34.547207
-58.698256,-34.553106
-58.7221086,-34.5317321
-58.590601,-34.645017
-58.710821,-34.5406985
-58.38449,-34.8276381
-58.6354,-34.6031
-58.5165375,-34.7073192
-58.658565,-34.58276
-58.399417,-34.812068
-58.389897,-34.81663
-58.6785,-34.5608
-58.414,-34.7932
-58.562079,-34.65939
-58.4053,-34.7993
-58.636447,-34.591972
-58.581518,-34.638763
-58.5897402,-34.6307077
-58.7296151,-34.5096952
-58.388804,-34.80887
-58.7974943,-34.4517657
-58.5225796,-34.6878905
-58.3959092,-34.7997695
-58.6328,-34.589617
-58.797046,-34.449447
-58.5641947,-34.6480353
-58.395114,-34.799052
-58.701631,-34.528883
-58.5702,-34.642
-58.507265,-34.697473
-58.4995605,-34.7030125
-58.392057,-34.798507
-58.808,-34.436
-58.566629,-34.640961
-58.762683,-34.47267
-58.775516,-34.46141
-58.4067065,-34.7817272
-58.5617807,-34.6402654
-58.5306422,-34.6673153
-58.5016,-34.6926
-64.427644,-31.664987
-58.5407918,-34.6574848
-58.3859618,-34.7960196
-58.5108719,-34.6798995
-58.411275,-34.768774
-58.595,-34.605397
-58.594873,-34.605001
-58.462849,-34.720449
-58.4628685,-34.7204095
-58.555,-34.6375
-58.592464,-34.603431
-64.42845,-31.658308
-64.42357,-31.65864
-58.78275,-34.440125
-58.7246946,-34.4887679
-64.442259,-31.654088
-58.725733,-34.48629
-58.726521,-34.485221
-56.6768593,-36.7214462
-58.558307,-34.629473
-64.430021,-31.654963
-64.413147,-31.658608
-64.4098,-31.6592
-58.419417,-34.751627
-58.524475,-34.656142
-58.5418243,-34.6402735
-58.4825,-34.691937
-58.514126,-34.663863
-58.433859,-34.735217
-58.5582513,-34.6238633
-58.5223907,-34.6552174
-64.4278,-31.6514
-58.5151612,-34.6606831
-58.5068737,-34.668003
-58.3995,-34.7638
-58.52574,-34.650917
-58.51818,-34.657114
-58.5309,-34.6459
-58.532,-34.6448
-58.794678,-34.419958
-58.401913,-34.760481
-64.433943,-31.64848
-58.611389,-34.575111
-58.5488933,-34.6287238
-58.704919,-34.494028
-58.479593,-34.68944
-58.744187,-34.460679
-58.4586922,-34.7079051
-58.4014206,-34.7592744
-58.51897,-34.653948
-58.512962,-34.659228
-58.4933966,-34.6764626
-58.457872,-34.707955
-58.384968,-34.7735937
-58.595549,-34.586125
-58.4289309,-34.7329159
-58.593697,-34.587243
-58.694886,-34.500302
-58.411227,-34.748145
-58.69522,-34.499386
-58.343911,-34.809111
-58.5033475,-34.6651686
-58.5624903,-34.6131258
-58.4873173,-34.6783452
-58.680254,-34.510651
-58.4769857,-34.6871711
-58.528993,-34.64117
-58.401176,-34.754573
-58.515854,-34.651978
-58.830138,-34.383803
-58.47536,-34.687601
-58.5095764,-34.6572416
-58.519847,-34.647473
-58.5153128,-34.650879
-58.526236,-34.641073
-58.5608,-34.6106
-58.5276851,-34.6395755
-58.3575072,-34.7920076
-56.6835,-36.6882
-58.5148,-34.6508
-58.474617,-34.685561
-58.564882,-34.605633
-58.474576,-34.685119
-58.527606,-34.638023
-58.507422,-34.655697
-58.602061,-34.571709
-58.472697,-34.685129
-58.562677,-34.605697
-58.523585,-34.639899
-58.5063631,-34.6548398
-58.4002232,-34.7494248
-58.521055,-34.641224
-58.507257,-34.653232
-58.5140065,-34.6467684
-58.6101726,-34.562834
-58.520714,-34.639111
-58.4084,-34.739
-58.745,-34.4463
-58.5442501,-34.6182294
-58.486858,-34.668423
-58.508626,-34.648817
-58.5618167,-34.601775
-58.555711,-34.606811
-58.571361,-34.59312
-58.477049,-34.675977
-58.5033599,-34.6524097
-58.474262,-34.677984
-58.47618,-34.6760405
-58.514266,-34.641982
-58.5171009,-34.6391693
-58.576382,-34.586783
-58.5063272,-34.6479782
-58.4887387,-34.6632563
-58.573821,-34.588563
-58.4641447,-34.6845178
-58.438947,-34.707006
-58.47915,-34.671088
-58.4679551,-34.6810082
-58.521966,-34.633237
-58.501702,-34.650644
-58.73067,-34.453233
-58.4959797,-34.6550838
-58.475935,-34.672211
-58.512082,-34.639328
-58.47189,-34.674477
-58.524049,-34.628317
-58.6671114,-34.504514
-58.526701,-34.62522
-58.499531,-34.649025
-58.3939275,-34.7431662
-58.668448,-34.50241
-58.484341,-34.661441
-58.377738,-34.756839
-58.391069,-34.743554
-58.4982344,-34.6476172
-58.4734538,-34.6674682
-58.5263962,-34.6202789
-58.504957,-34.639022
-58.4911522,-34.6510531
-58.4911522,-34.6510531
-58.472973,-34.667069
-58.5053285,-34.6384109
-58.5591593,-34.5911652
-58.529055,-34.6170364
-58.490753,-34.650719
-58.5301,-34.6159
-58.364391,-34.763559
-58.771731,-34.409353
-58.422569,-34.710793
-58.771632,-34.408965
-58.4628,-34.6746
-58.5156425,-34.6278546
-58.4799423,-34.6585759
-58.502751,-34.6379202
-58.3556143,-34.7693312
-58.5744848,-34.5744356
-58.5446567,-34.6002123
-58.476611,-34.659422
-58.4884177,-34.6486865
-58.390188,-34.736425
-58.3619447,-34.7616457
-58.5001704,-34.6375385
-58.4927124,-34.6436537
-58.4814134,-34.6530744
-58.5279779,-34.6119685
-58.499466,-34.63691
-58.4767969,-34.6561036
-58.519287,-34.618273
-58.5033,-34.6322
-58.5165333,-34.6205421
-58.3981378,-34.7256805
-58.5423574,-34.5975856
-58.4181855,-34.7073674
-58.512072,-34.623834
-58.496795,-34.637117
-58.3956649,-34.7269341
-58.523415,-34.6132
-58.5058549,-34.6286214
-58.5107956,-34.6235495
-58.4887571,-34.6416461
-58.492511,-34.636411
-58.741774,-34.421868
-58.4994382,-34.6290237
-58.301815,-34.8068123
-58.5093585,-34.6196191
-58.5195352,-34.6106075
-59.125518,-34.111067
-58.523705,-34.605415
-58.506577,-34.620277
-58.4954224,-34.6298967
-58.4889911,-34.6355238
-58.4712834,-34.651054
-58.516538,-34.610359
-58.491184,-34.632213
-58.4813056,-34.6401732
-58.486294,-34.635054
-58.479166,-34.640941
-58.310215,-34.792414
-58.514643,-34.60748
-58.4205743,-34.6904098
-58.4992502,-34.6204884
-58.505674,-34.614787
-58.4965228,-34.6227658
-58.5020885,-34.6178053
-58.4964,-34.622723
-58.4938555,-34.6248959
-58.27799,-34.819423
-58.5699744,-34.5582314
-58.4489591,-34.6643978
-60.57191,-33.13409
-58.4873541,-34.6300176
-58.582492,-34.546947
-56.71463675,-36.58216639
-58.6389961,-34.4982986
-58.485336,-34.631451
-58.4000642,-34.7073388
-58.482029,-34.633706
-58.5418252,-34.5810538
-58.4816573,-34.6337695
-58.4673468,-34.6463432
-58.4815,-34.633
-58.506326,-34.611069
-58.5076977,-34.6096892
-58.4767987,-34.6362515
-58.7286033,-34.4195453
-58.5106551,-34.6062442
-58.465611,-34.645211
-58.4427103,-34.6653764
-58.5585,-34.5633
-58.662671,-34.473772
-58.6816499,-34.4574987
-58.464687,-34.644703
-58.4974918,-34.6153953
-58.481691,-34.6290437
-58.5479156,-34.5698714
-58.31207,-34.780207
-58.5443,-34.5728
-58.7255946,-34.4179366
-58.2803,-34.809
-58.391835,-34.707157
-58.5361636,-34.5791981
-58.511327,-34.600568
-58.389172,-34.708848
-58.4751124,-34.6322172
-58.4588908,-34.6462384
-58.3919,-34.706014
-60.222474,-33.335962
-58.538738,-34.575875
-58.408459,-34.690747
-58.443063,-34.6597648
-58.3102963,-34.7793172
-58.7951,-34.3578
-58.3939,-34.7031
-58.3900009,-34.7064894
-58.5103,-34.599622
-58.389854,-34.706481
-58.4929315,-34.6140308
-58.493678,-34.613367
-58.535853,-34.575503
-58.5583111,-34.5553723
-58.275429,-34.808046
-60.2188972,-33.3346028
-58.5316,-34.578
-58.5046088,-34.6014124
